target_type,wind_capacity_MW,pv_capacity_MW,total_capacity_MW,annual_NH3_t,annual_load_shed_MWh,annual_curtail_MWh,annual_curtailment_ratio,annual_unit_cost_yuan_per_t,annual_plant_utilization,feasible,objective_value,min_daily_NH3_t,max_daily_load_shed_MWh
production_autonomy,45.0,149.0,194.0,12324.719711,0.0,94181.754,0.328694,4810.684797,0.475491,0,194.0,,
full_production_autonomy,45.0,149.0,194.0,12324.719711,0.0,94181.754,0.328694,4810.684797,0.475491,0,194.0,,
basic_autonomy,45.0,154.0,199.0,12388.499024,0.0,99387.9735,0.339647,4853.479365,0.477951,1,199.0,,
production_autonomy,45.0,154.0,199.0,12388.499024,0.0,99387.9735,0.339647,4853.479365,0.477951,0,199.0,,
full_production_autonomy,45.0,154.0,199.0,12388.499024,0.0,99387.9735,0.339647,4853.479365,0.477951,0,199.0,,
basic_autonomy,45.0,159.0,204.0,12449.715614,0.0,104629.644,0.350272,4896.500059,0.480313,1,204.0,,
production_autonomy,45.0,159.0,204.0,12449.715614,0.0,104629.644,0.350272,4896.500059,0.480313,0,204.0,,
full_production_autonomy,45.0,159.0,204.0,12449.715614,0.0,104629.644,0.350272,4896.500059,0.480313,0,204.0,,
basic_autonomy,45.0,164.0,209.0,12513.012506,0.0,109842.537,0.360378,4938.555869,0.482755,1,209.0,,
production_autonomy,45.0,164.0,209.0,12513.012506,0.0,109842.537,0.360378,4938.555869,0.482755,0,209.0,,
full_production_autonomy,45.0,164.0,209.0,12513.012506,0.0,109842.537,0.360378,4938.555869,0.482755,0,209.0,,
basic_autonomy,45.0,169.0,214.0,12570.290783,0.0,115138.6875,0.370356,4981.774369,0.484965,1,214.0,,
production_autonomy,45.0,169.0,214.0,12570.290783,0.0,115138.6875,0.370356,4981.774369,0.484965,0,214.0,,
full_production_autonomy,45.0,169.0,214.0,12570.290783,0.0,115138.6875,0.370356,4981.774369,0.484965,0,214.0,,
basic_autonomy,45.0,174.0,219.0,12624.374169,0.0,120479.034,0.38009,5025.450342,0.487051,1,219.0,,
production_autonomy,45.0,174.0,219.0,12624.374169,0.0,120479.034,0.38009,5025.450342,0.487051,0,219.0,,
full_production_autonomy,45.0,174.0,219.0,12624.374169,0.0,120479.034,0.38009,5025.450342,0.487051,0,219.0,,
basic_autonomy,45.0,179.0,224.0,12676.672843,0.0,125844.069,0.389533,5069.232522,0.489069,1,224.0,,
production_autonomy,45.0,179.0,224.0,12676.672843,0.0,125844.069,0.389533,5069.232522,0.489069,0,224.0,,
full_production_autonomy,45.0,179.0,224.0,12676.672843,0.0,125844.069,0.389533,5069.232522,0.489069,0,224.0,,
basic_autonomy,45.0,184.0,229.0,12727.84359,0.0,131224.707,0.398675,5112.960222,0.491043,1,229.0,,
production_autonomy,45.0,184.0,229.0,12727.84359,0.0,131224.707,0.398675,5112.960222,0.491043,0,229.0,,
full_production_autonomy,45.0,184.0,229.0,12727.84359,0.0,131224.707,0.398675,5112.960222,0.491043,0,229.0,,
basic_autonomy,45.0,189.0,234.0,12777.376663,0.0,136627.9995,0.407552,5156.78487,0.492954,1,234.0,,
production_autonomy,45.0,189.0,234.0,12777.376663,0.0,136627.9995,0.407552,5156.78487,0.492954,0,234.0,,
full_production_autonomy,45.0,189.0,234.0,12777.376663,0.0,136627.9995,0.407552,5156.78487,0.492954,0,234.0,,
basic_autonomy,45.0,194.0,239.0,12826.402482,0.0,142038.309,0.416133,5200.410752,0.494846,1,239.0,,
production_autonomy,45.0,194.0,239.0,12826.402482,0.0,142038.309,0.416133,5200.410752,0.494846,0,239.0,,
full_production_autonomy,45.0,194.0,239.0,12826.402482,0.0,142038.309,0.416133,5200.410752,0.494846,0,239.0,,
basic_autonomy,45.0,199.0,244.0,12873.170819,0.0,147479.847,0.424503,5244.331511,0.49665,1,244.0,,
production_autonomy,45.0,199.0,244.0,12873.170819,0.0,147479.847,0.424503,5244.331511,0.49665,0,244.0,,
full_production_autonomy,45.0,199.0,244.0,12873.170819,0.0,147479.847,0.424503,5244.331511,0.49665,0,244.0,,
basic_autonomy,45.0,204.0,249.0,12917.138313,0.0,152960.13,0.432694,5288.719284,0.498346,1,249.0,,
production_autonomy,45.0,204.0,249.0,12917.138313,0.0,152960.13,0.432694,5288.719284,0.498346,0,249.0,,
full_production_autonomy,45.0,204.0,249.0,12917.138313,0.0,152960.13,0.432694,5288.719284,0.498346,0,249.0,,
basic_autonomy,45.0,209.0,254.0,12956.281048,0.0,158507.1555,0.440794,5334.17076,0.499857,1,254.0,,
production_autonomy,45.0,209.0,254.0,12956.281048,0.0,158507.1555,0.440794,5334.17076,0.499857,0,254.0,,
full_production_autonomy,45.0,209.0,254.0,12956.281048,0.0,158507.1555,0.440794,5334.17076,0.499857,0,254.0,,
basic_autonomy,45.0,214.0,259.0,12993.690687,0.0,164078.1555,0.448689,5379.843496,0.5013,1,259.0,,
production_autonomy,45.0,214.0,259.0,12993.690687,0.0,164078.1555,0.448689,5379.843496,0.5013,1,259.0,,
full_production_autonomy,45.0,214.0,259.0,12993.690687,0.0,164078.1555,0.448689,5379.843496,0.5013,0,259.0,,
basic_autonomy,45.0,219.0,264.0,13029.757373,0.0,169667.733,0.456376,5425.641286,0.502691,1,264.0,,
production_autonomy,45.0,219.0,264.0,13029.757373,0.0,169667.733,0.456376,5425.641286,0.502691,1,264.0,,
full_production_autonomy,45.0,219.0,264.0,13029.757373,0.0,169667.733,0.456376,5425.641286,0.502691,0,264.0,,
basic_autonomy,45.0,224.0,269.0,13065.215205,0.0,175265.733,0.463837,5471.363485,0.504059,1,269.0,,
production_autonomy,45.0,224.0,269.0,13065.215205,0.0,175265.733,0.463837,5471.363485,0.504059,1,269.0,,
full_production_autonomy,45.0,224.0,269.0,13065.215205,0.0,175265.733,0.463837,5471.363485,0.504059,0,269.0,,
basic_autonomy,45.0,229.0,274.0,13099.969843,0.0,180873.4605,0.471087,5517.044803,0.5054,1,274.0,,
production_autonomy,45.0,229.0,274.0,13099.969843,0.0,180873.4605,0.471087,5517.044803,0.5054,1,274.0,,
full_production_autonomy,45.0,229.0,274.0,13099.969843,0.0,180873.4605,0.471087,5517.044803,0.5054,0,274.0,,
basic_autonomy,45.0,234.0,279.0,13133.71388,0.0,186495.168,0.478147,5562.78407,0.506702,1,279.0,,
production_autonomy,45.0,234.0,279.0,13133.71388,0.0,186495.168,0.478147,5562.78407,0.506702,1,279.0,,
full_production_autonomy,45.0,234.0,279.0,13133.71388,0.0,186495.168,0.478147,5562.78407,0.506702,0,279.0,,
basic_autonomy,45.0,239.0,284.0,13164.986602,0.0,192151.062,0.485076,5609.028634,0.507908,1,284.0,,
production_autonomy,45.0,239.0,284.0,13164.986602,0.0,192151.062,0.485076,5609.028634,0.507908,1,284.0,,
full_production_autonomy,45.0,239.0,284.0,13164.986602,0.0,192151.062,0.485076,5609.028634,0.507908,0,284.0,,
basic_autonomy,45.0,244.0,289.0,13195.619133,0.0,197815.812,0.491817,5655.247467,0.50909,1,289.0,,
production_autonomy,45.0,244.0,289.0,13195.619133,0.0,197815.812,0.491817,5655.247467,0.50909,1,289.0,,
full_production_autonomy,45.0,244.0,289.0,13195.619133,0.0,197815.812,0.491817,5655.247467,0.50909,0,289.0,,
basic_autonomy,45.0,249.0,294.0,13225.982855,0.0,203484.2805,0.498366,5701.334189,0.510262,1,294.0,,
production_autonomy,45.0,249.0,294.0,13225.982855,0.0,203484.2805,0.498366,5701.334189,0.510262,1,294.0,,
full_production_autonomy,45.0,249.0,294.0,13225.982855,0.0,203484.2805,0.498366,5701.334189,0.510262,0,294.0,,
basic_autonomy,45.0,254.0,299.0,13254.455169,0.0,209178.9135,0.504786,5747.791939,0.51136,1,299.0,,
production_autonomy,45.0,254.0,299.0,13254.455169,0.0,209178.9135,0.504786,5747.791939,0.51136,1,299.0,,
full_production_autonomy,45.0,254.0,299.0,13254.455169,0.0,209178.9135,0.504786,5747.791939,0.51136,0,299.0,,
basic_autonomy,45.0,259.0,304.0,13282.81059,0.0,214875.1635,0.511024,5794.086834,0.512454,1,304.0,,
production_autonomy,45.0,259.0,304.0,13282.81059,0.0,214875.1635,0.511024,5794.086834,0.512454,1,304.0,,
full_production_autonomy,45.0,259.0,304.0,13282.81059,0.0,214875.1635,0.511024,5794.086834,0.512454,0,304.0,,
basic_autonomy,45.0,264.0,309.0,13310.74659,0.0,220577.2155,0.517097,5840.315971,0.513532,1,309.0,,
production_autonomy,45.0,264.0,309.0,13310.74659,0.0,220577.2155,0.517097,5840.315971,0.513532,1,309.0,,
full_production_autonomy,45.0,264.0,309.0,13310.74659,0.0,220577.2155,0.517097,5840.315971,0.513532,0,309.0,,
basic_autonomy,45.0,269.0,314.0,13337.426494,0.0,226296.6435,0.523039,5886.748776,0.514561,1,314.0,,
production_autonomy,45.0,269.0,314.0,13337.426494,0.0,226296.6435,0.523039,5886.748776,0.514561,1,314.0,,
full_production_autonomy,45.0,269.0,314.0,13337.426494,0.0,226296.6435,0.523039,5886.748776,0.514561,0,314.0,,
basic_autonomy,45.0,274.0,319.0,13362.799988,0.0,232034.1435,0.528858,5933.413183,0.51554,1,319.0,,
production_autonomy,45.0,274.0,319.0,13362.799988,0.0,232034.1435,0.528858,5933.413183,0.51554,1,319.0,,
full_production_autonomy,45.0,274.0,319.0,13362.799988,0.0,232034.1435,0.528858,5933.413183,0.51554,0,319.0,,
basic_autonomy,45.0,279.0,324.0,13387.995651,0.0,237774.1035,0.534523,5979.957991,0.516512,1,324.0,,
production_autonomy,45.0,279.0,324.0,13387.995651,0.0,237774.1035,0.534523,5979.957991,0.516512,1,324.0,,
full_production_autonomy,45.0,279.0,324.0,13387.995651,0.0,237774.1035,0.534523,5979.957991,0.516512,0,324.0,,
basic_autonomy,45.0,284.0,329.0,13412.93541,0.0,243517.6035,0.540043,6026.411096,0.517474,1,329.0,,
production_autonomy,45.0,284.0,329.0,13412.93541,0.0,243517.6035,0.540043,6026.411096,0.517474,1,329.0,,
full_production_autonomy,45.0,284.0,329.0,13412.93541,0.0,243517.6035,0.540043,6026.411096,0.517474,0,329.0,,
basic_autonomy,45.0,289.0,334.0,13437.875169,0.0,249261.1035,0.545416,6072.691773,0.518437,1,334.0,,
production_autonomy,45.0,289.0,334.0,13437.875169,0.0,249261.1035,0.545416,6072.691773,0.518437,1,334.0,,
full_production_autonomy,45.0,289.0,334.0,13437.875169,0.0,249261.1035,0.545416,6072.691773,0.518437,0,334.0,,
basic_autonomy,45.0,294.0,339.0,13462.814928,0.0,255004.6035,0.550648,6118.800982,0.519399,1,339.0,,
production_autonomy,45.0,294.0,339.0,13462.814928,0.0,255004.6035,0.550648,6118.800982,0.519399,1,339.0,,
full_production_autonomy,45.0,294.0,339.0,13462.814928,0.0,255004.6035,0.550648,6118.800982,0.519399,0,339.0,,
basic_autonomy,45.0,299.0,344.0,13487.009313,0.0,260758.4145,0.555765,6164.988207,0.520332,1,344.0,,
production_autonomy,45.0,299.0,344.0,13487.009313,0.0,260758.4145,0.555765,6164.988207,0.520332,1,344.0,,
full_production_autonomy,45.0,299.0,344.0,13487.009313,0.0,260758.4145,0.555765,6164.988207,0.520332,0,344.0,,
basic_autonomy,45.0,304.0,349.0,13510.051482,0.0,266528.1645,0.560786,6211.397502,0.521221,1,349.0,,
production_autonomy,45.0,304.0,349.0,13510.051482,0.0,266528.1645,0.560786,6211.397502,0.521221,1,349.0,,
full_production_autonomy,45.0,304.0,349.0,13510.051482,0.0,266528.1645,0.560786,6211.397502,0.521221,0,349.0,,
basic_autonomy,45.0,309.0,354.0,13532.267928,0.0,272309.337,0.565703,6257.928833,0.522078,1,354.0,,
production_autonomy,45.0,309.0,354.0,13532.267928,0.0,272309.337,0.565703,6257.928833,0.522078,1,354.0,,
full_production_autonomy,45.0,309.0,354.0,13532.267928,0.0,272309.337,0.565703,6257.928833,0.522078,0,354.0,,
basic_autonomy,45.0,314.0,359.0,13554.38841,0.0,278091.837,0.570499,6304.340458,0.522932,1,359.0,,
production_autonomy,45.0,314.0,359.0,13554.38841,0.0,278091.837,0.570499,6304.340458,0.522932,1,359.0,,
full_production_autonomy,45.0,314.0,359.0,13554.38841,0.0,278091.837,0.570499,6304.340458,0.522932,0,359.0,,
basic_autonomy,45.0,319.0,364.0,13575.880843,0.0,283883.025,0.575195,6350.817486,0.523761,1,364.0,,
production_autonomy,45.0,319.0,364.0,13575.880843,0.0,283883.025,0.575195,6350.817486,0.523761,1,364.0,,
full_production_autonomy,45.0,319.0,364.0,13575.880843,0.0,283883.025,0.575195,6350.817486,0.523761,0,364.0,,
basic_autonomy,45.0,324.0,369.0,13597.291301,0.0,289675.347,0.579779,6397.176102,0.524587,1,369.0,,
production_autonomy,45.0,324.0,369.0,13597.291301,0.0,289675.347,0.579779,6397.176102,0.524587,1,369.0,,
full_production_autonomy,45.0,324.0,369.0,13597.291301,0.0,289675.347,0.579779,6397.176102,0.524587,0,369.0,,
basic_autonomy,45.0,329.0,374.0,13616.815229,0.0,295493.766,0.584304,6444.050601,0.52534,1,374.0,,
production_autonomy,45.0,329.0,374.0,13616.815229,0.0,295493.766,0.584304,6444.050601,0.52534,1,374.0,,
full_production_autonomy,45.0,329.0,374.0,13616.815229,0.0,295493.766,0.584304,6444.050601,0.52534,0,374.0,,
basic_autonomy,45.0,334.0,379.0,13635.506169,0.0,301323.708,0.588744,6491.085518,0.526061,1,379.0,,
production_autonomy,45.0,334.0,379.0,13635.506169,0.0,301323.708,0.588744,6491.085518,0.526061,1,379.0,,
full_production_autonomy,45.0,334.0,379.0,13635.506169,0.0,301323.708,0.588744,6491.085518,0.526061,0,379.0,,
basic_autonomy,45.0,339.0,384.0,13654.048337,0.0,307155.708,0.593084,6538.04473,0.526777,1,384.0,,
production_autonomy,45.0,339.0,384.0,13654.048337,0.0,307155.708,0.593084,6538.04473,0.526777,1,384.0,,
full_production_autonomy,45.0,339.0,384.0,13654.048337,0.0,307155.708,0.593084,6538.04473,0.526777,0,384.0,,
basic_autonomy,45.0,344.0,389.0,13672.590506,0.0,312987.708,0.597323,6584.876574,0.527492,1,389.0,,
production_autonomy,45.0,344.0,389.0,13672.590506,0.0,312987.708,0.597323,6584.876574,0.527492,1,389.0,,
full_production_autonomy,45.0,344.0,389.0,13672.590506,0.0,312987.708,0.597323,6584.876574,0.527492,0,389.0,,
basic_autonomy,45.0,349.0,394.0,13690.652639,0.0,318826.3485,0.601476,6631.755618,0.528189,1,394.0,,
production_autonomy,45.0,349.0,394.0,13690.652639,0.0,318826.3485,0.601476,6631.755618,0.528189,1,394.0,,
full_production_autonomy,45.0,349.0,394.0,13690.652639,0.0,318826.3485,0.601476,6631.755618,0.528189,0,394.0,,
basic_autonomy,45.0,354.0,399.0,13708.234084,0.0,324671.6385,0.605548,6678.686837,0.528867,1,399.0,,
production_autonomy,45.0,354.0,399.0,13708.234084,0.0,324671.6385,0.605548,6678.686837,0.528867,1,399.0,,
full_production_autonomy,45.0,354.0,399.0,13708.234084,0.0,324671.6385,0.605548,6678.686837,0.528867,0,399.0,,
basic_autonomy,45.0,359.0,404.0,13725.411289,0.0,330522.5205,0.609539,6725.646791,0.52953,1,404.0,,
production_autonomy,45.0,359.0,404.0,13725.411289,0.0,330522.5205,0.609539,6725.646791,0.52953,1,404.0,,
full_production_autonomy,45.0,359.0,404.0,13725.411289,0.0,330522.5205,0.609539,6725.646791,0.52953,0,404.0,,
basic_autonomy,50.0,64.0,114.0,11318.709253,0.0,16271.022,0.083567,4147.443324,0.436679,1,114.0,,
production_autonomy,50.0,64.0,114.0,11318.709253,0.0,16271.022,0.083567,4147.443324,0.436679,0,114.0,,
full_production_autonomy,50.0,64.0,114.0,11318.709253,0.0,16271.022,0.083567,4147.443324,0.436679,0,114.0,,
basic_autonomy,50.0,69.0,119.0,11492.11106,0.0,19960.797,0.099409,4173.602334,0.443368,1,119.0,,
production_autonomy,50.0,69.0,119.0,11492.11106,0.0,19960.797,0.099409,4173.602334,0.443368,0,119.0,,
full_production_autonomy,50.0,69.0,119.0,11492.11106,0.0,19960.797,0.099409,4173.602334,0.443368,0,119.0,,
basic_autonomy,50.0,74.0,124.0,11644.270699,0.0,23944.422,0.115739,4203.601442,0.449239,1,124.0,,
production_autonomy,50.0,74.0,124.0,11644.270699,0.0,23944.422,0.115739,4203.601442,0.449239,0,124.0,,
full_production_autonomy,50.0,74.0,124.0,11644.270699,0.0,23944.422,0.115739,4203.601442,0.449239,0,124.0,,
basic_autonomy,50.0,79.0,129.0,11779.780554,0.0,28158.369,0.132217,4236.452296,0.454467,1,129.0,,
production_autonomy,50.0,79.0,129.0,11779.780554,0.0,28158.369,0.132217,4236.452296,0.454467,0,129.0,,
full_production_autonomy,50.0,79.0,129.0,11779.780554,0.0,28158.369,0.132217,4236.452296,0.454467,0,129.0,,
basic_autonomy,50.0,84.0,134.0,11901.541012,0.0,32562.516,0.148647,4271.560647,0.459164,1,134.0,,
production_autonomy,50.0,84.0,134.0,11901.541012,0.0,32562.516,0.148647,4271.560647,0.459164,0,134.0,,
full_production_autonomy,50.0,84.0,134.0,11901.541012,0.0,32562.516,0.148647,4271.560647,0.459164,0,134.0,,
basic_autonomy,50.0,89.0,139.0,12015.451735,0.0,37075.251,0.16467,4307.681516,0.463559,1,139.0,,
production_autonomy,50.0,89.0,139.0,12015.451735,0.0,37075.251,0.16467,4307.681516,0.463559,0,139.0,,
full_production_autonomy,50.0,89.0,139.0,12015.451735,0.0,37075.251,0.16467,4307.681516,0.463559,0,139.0,,
basic_autonomy,50.0,94.0,144.0,12117.281422,0.0,41755.107,0.180573,4345.791394,0.467488,1,144.0,,
production_autonomy,50.0,94.0,144.0,12117.281422,0.0,41755.107,0.180573,4345.791394,0.467488,0,144.0,,
full_production_autonomy,50.0,94.0,144.0,12117.281422,0.0,41755.107,0.180573,4345.791394,0.467488,0,144.0,,
basic_autonomy,50.0,99.0,149.0,12212.730434,0.0,46523.229,0.196032,4384.684878,0.47117,1,149.0,,
production_autonomy,50.0,99.0,149.0,12212.730434,0.0,46523.229,0.196032,4384.684878,0.47117,0,149.0,,
full_production_autonomy,50.0,99.0,149.0,12212.730434,0.0,46523.229,0.196032,4384.684878,0.47117,0,149.0,,
basic_autonomy,50.0,104.0,154.0,12299.461157,0.0,51411.954,0.211212,4424.92819,0.474516,1,154.0,,
production_autonomy,50.0,104.0,154.0,12299.461157,0.0,51411.954,0.211212,4424.92819,0.474516,0,154.0,,
full_production_autonomy,50.0,104.0,154.0,12299.461157,0.0,51411.954,0.211212,4424.92819,0.474516,0,154.0,,
basic_autonomy,50.0,109.0,159.0,12384.814771,0.0,56319.729,0.225728,4464.918918,0.477809,1,159.0,,
production_autonomy,50.0,109.0,159.0,12384.814771,0.0,56319.729,0.225728,4464.918918,0.477809,0,159.0,,
full_production_autonomy,50.0,109.0,159.0,12384.814771,0.0,56319.729,0.225728,4464.918918,0.477809,0,159.0,,
basic_autonomy,50.0,114.0,164.0,12467.425012,0.0,61265.454,0.239701,4504.986399,0.480996,1,164.0,,
production_autonomy,50.0,114.0,164.0,12467.425012,0.0,61265.454,0.239701,4504.986399,0.480996,0,164.0,,
full_production_autonomy,50.0,114.0,164.0,12467.425012,0.0,61265.454,0.239701,4504.986399,0.480996,0,164.0,,
basic_autonomy,50.0,119.0,169.0,12549.574193,0.0,66217.557,0.253049,4544.632088,0.484166,1,169.0,,
production_autonomy,50.0,119.0,169.0,12549.574193,0.0,66217.557,0.253049,4544.632088,0.484166,0,169.0,,
full_production_autonomy,50.0,119.0,169.0,12549.574193,0.0,66217.557,0.253049,4544.632088,0.484166,0,169.0,,
basic_autonomy,50.0,124.0,174.0,12629.772,0.0,71196.654,0.26589,4584.212666,0.48726,1,174.0,,
production_autonomy,50.0,124.0,174.0,12629.772,0.0,71196.654,0.26589,4584.212666,0.48726,0,174.0,,
full_production_autonomy,50.0,124.0,174.0,12629.772,0.0,71196.654,0.26589,4584.212666,0.48726,0,174.0,,
basic_autonomy,50.0,129.0,179.0,12706.949494,0.0,76217.532,0.278312,4623.996273,0.490237,1,179.0,,
production_autonomy,50.0,129.0,179.0,12706.949494,0.0,76217.532,0.278312,4623.996273,0.490237,0,179.0,,
full_production_autonomy,50.0,129.0,179.0,12706.949494,0.0,76217.532,0.278312,4623.996273,0.490237,0,179.0,,
basic_autonomy,50.0,134.0,184.0,12781.172169,0.0,81279.285,0.290341,4663.992081,0.493101,1,184.0,,
production_autonomy,50.0,134.0,184.0,12781.172169,0.0,81279.285,0.290341,4663.992081,0.493101,0,184.0,,
full_production_autonomy,50.0,134.0,184.0,12781.172169,0.0,81279.285,0.290341,4663.992081,0.493101,0,184.0,,
basic_autonomy,50.0,139.0,189.0,12857.888819,0.0,86306.538,0.301736,4702.937196,0.496061,1,189.0,,
production_autonomy,50.0,139.0,189.0,12857.888819,0.0,86306.538,0.301736,4702.937196,0.496061,0,189.0,,
full_production_autonomy,50.0,139.0,189.0,12857.888819,0.0,86306.538,0.301736,4702.937196,0.496061,0,189.0,,
basic_autonomy,50.0,144.0,194.0,12924.298627,0.0,91476.369,0.313145,4743.871585,0.498623,1,194.0,,
production_autonomy,50.0,144.0,194.0,12924.298627,0.0,91476.369,0.313145,4743.871585,0.498623,0,194.0,,
full_production_autonomy,50.0,144.0,194.0,12924.298627,0.0,91476.369,0.313145,4743.871585,0.498623,0,194.0,,
basic_autonomy,50.0,149.0,199.0,12987.190627,0.0,96694.863,0.324251,4785.231671,0.501049,1,199.0,,
production_autonomy,50.0,149.0,199.0,12987.190627,0.0,96694.863,0.324251,4785.231671,0.501049,1,199.0,,
full_production_autonomy,50.0,149.0,199.0,12987.190627,0.0,96694.863,0.324251,4785.231671,0.501049,0,199.0,,
basic_autonomy,50.0,154.0,204.0,13047.842819,0.0,101944.341,0.335014,4826.735301,0.503389,1,204.0,,
production_autonomy,50.0,154.0,204.0,13047.842819,0.0,101944.341,0.335014,4826.735301,0.503389,1,204.0,,
full_production_autonomy,50.0,154.0,204.0,13047.842819,0.0,101944.341,0.335014,4826.735301,0.503389,0,204.0,,
basic_autonomy,50.0,159.0,209.0,13106.001036,0.0,107228.319,0.345466,4868.463835,0.505633,1,209.0,,
production_autonomy,50.0,159.0,209.0,13106.001036,0.0,107228.319,0.345466,4868.463835,0.505633,1,209.0,,
full_production_autonomy,50.0,159.0,209.0,13106.001036,0.0,107228.319,0.345466,4868.463835,0.505633,0,209.0,,
basic_autonomy,50.0,164.0,214.0,13162.11506,0.0,112540.575,0.355606,4910.327197,0.507798,1,214.0,,
production_autonomy,50.0,164.0,214.0,13162.11506,0.0,112540.575,0.355606,4910.327197,0.507798,1,214.0,,
full_production_autonomy,50.0,164.0,214.0,13162.11506,0.0,112540.575,0.355606,4910.327197,0.507798,0,214.0,,
basic_autonomy,50.0,169.0,219.0,13215.870867,0.0,117885.453,0.365464,4952.421144,0.509872,1,219.0,,
production_autonomy,50.0,169.0,219.0,13215.870867,0.0,117885.453,0.365464,4952.421144,0.509872,1,219.0,,
full_production_autonomy,50.0,169.0,219.0,13215.870867,0.0,117885.453,0.365464,4952.421144,0.509872,0,219.0,,
basic_autonomy,50.0,174.0,224.0,13267.08412,0.0,123265.503,0.375063,4994.811546,0.511847,1,224.0,,
