scenario_id,target_NH3_t_per_day,hour,P_load_MW,P_wind_MW,P_pv_MW,P_re_MW,P_alk_MW,P_pem_MW,P_nh3_MW,plant_load_ratio,P_buy_MW,P_sell_MW,P_curtail_MW,NH3_t,H2_prod_kg,H2_cons_kg,alk_load_ratio,pem_load_ratio,nh3_load_ratio,cost_yuan,sell_revenue_yuan,net_cost_yuan
W1_P2,72.0,18,2.61,6.428,3.2,9.628,20.0,20.0,1.5,1.0,34.482,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,34019.5568,0.0,34019.5568
W1_P2,72.0,19,2.1198,5.736,0.0,5.736,20.0,20.0,1.5,1.0,37.8838,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,36261.36112,0.0,36261.36112
W1_P2,72.0,20,1.86,3.752,0.0,3.752,20.0,20.0,1.5,1.0,39.608,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,37347.2592,0.0,37347.2592
W1_P2,72.0,21,1.6302,3.692,0.0,3.692,20.0,20.0,1.5,1.0,39.4382,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,29511.56268,0.0,29511.56268
W1_P2,72.0,22,1.56,4.88,0.0,4.88,20.0,20.0,1.5,1.0,38.18,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28925.532,0.0,28925.532
W1_P2,72.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P2,63.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P2,63.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P2,63.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,0.0,16571.20672
W1_P2,63.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,0.0,16990.3472
W1_P2,63.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P2,63.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P2,63.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,0.0,18216.24128
W1_P2,63.0,7,3.3702,22.804,3.2,26.004,20.0,20.0,1.5,1.0,18.8662,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,20266.92988,0.0,20266.92988
W1_P2,63.0,8,4.0098,17.852,10.88,28.732,20.0,20.0,1.5,1.0,16.7778,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19177.23572,0.0,19177.23572
W1_P2,63.0,9,4.2,14.328,17.92,32.248,20.0,20.0,1.5,1.0,13.452,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17473.3448,0.0,17473.3448
W1_P2,63.0,10,4.1202,11.904,24.96,36.864,15.780145,15.780145,1.183511,0.789007,0.0,0.0,0.0,2.367022,473.404337,473.404337,0.789007,0.789007,0.789007,8728.203166,0.0,8728.203166
W1_P2,63.0,11,3.9,7.736,31.36,39.096,16.961928,16.961928,1.272145,0.848096,0.0,0.0,0.0,2.544289,508.857831,508.857831,0.848096,0.848096,0.848096,9166.626217,0.0,9166.626217
W1_P2,63.0,12,3.2598,8.556,35.84,44.396,19.824675,19.824675,1.486851,0.991234,0.0,0.0,0.0,2.973701,594.740241,594.740241,0.991234,0.991234,0.991234,10543.342376,0.0,10543.342376
W1_P2,63.0,13,2.6898,14.52,37.12,51.64,20.0,20.0,1.5,1.0,0.0,7.4502,0.0,3.0,600.0,600.0,1.0,1.0,1.0,11635.4,2815.43058,8819.96942
W1_P2,63.0,14,3.63,6.708,32.0,38.708,16.90506,16.90506,1.26788,0.845253,0.0,0.0,0.0,2.535759,507.151807,507.151807,0.845253,0.845253,0.845253,9075.000819,0.0,9075.000819
W1_P2,63.0,15,3.8202,11.176,25.6,36.776,20.0,20.0,1.5,1.0,8.5442,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,14941.14708,0.0,14941.14708
W1_P2,63.0,16,3.75,10.108,19.2,29.308,20.0,20.0,1.5,1.0,15.942,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18506.3708,0.0,18506.3708
W1_P2,63.0,17,3.1398,6.384,9.6,15.984,20.0,20.0,1.5,1.0,28.6558,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,24518.13292,0.0,24518.13292
W1_P2,63.0,18,2.61,6.428,3.2,9.628,3.382169,3.382169,0.253663,0.169108,0.0,-0.0,0.0,0.507325,101.46506,101.46506,0.169108,0.169108,0.169108,2194.249494,-0.0,2194.249494
W1_P2,63.0,19,2.1198,5.736,0.0,5.736,2.0,2.0,0.15,0.1,0.5338,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1789.02112,0.0,1789.02112
W1_P2,63.0,20,1.86,3.752,0.0,3.752,5.146024,5.146024,0.385952,0.257301,8.786,0.0,0.0,0.771904,154.380723,154.380723,0.257301,0.257301,0.257301,8899.964328,0.0,8899.964328
W1_P2,63.0,21,1.6302,3.692,0.0,3.692,20.0,20.0,1.5,1.0,39.4382,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,29511.56268,0.0,29511.56268
W1_P2,63.0,22,1.56,4.88,0.0,4.88,20.0,20.0,1.5,1.0,38.18,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28925.532,0.0,28925.532
W1_P2,63.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P2,54.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P2,54.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P2,54.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,0.0,16571.20672
W1_P2,54.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,0.0,16990.3472
W1_P2,54.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P2,54.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P2,54.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,0.0,18216.24128
W1_P2,54.0,7,3.3702,22.804,3.2,26.004,10.907855,10.907855,0.818089,0.545393,0.0,-0.0,0.0,1.636178,327.235663,327.235663,0.545393,0.545393,0.545393,6533.200034,-0.0,6533.200034
W1_P2,54.0,8,4.0098,17.852,10.88,28.732,11.914313,11.914313,0.893573,0.595716,0.0,-0.0,0.0,1.787147,357.429398,357.429398,0.595716,0.595716,0.595716,6963.76546,-0.0,6963.76546
W1_P2,54.0,9,4.2,14.328,17.92,32.248,13.517108,13.517108,1.013783,0.675855,-0.0,0.0,0.0,2.027566,405.513253,405.513253,0.675855,0.675855,0.675855,7680.904675,0.0,7680.904675
W1_P2,54.0,10,4.1202,11.904,24.96,36.864,15.780145,15.780145,1.183511,0.789007,0.0,0.0,0.0,2.367022,473.404337,473.404337,0.789007,0.789007,0.789007,8728.203166,0.0,8728.203166
W1_P2,54.0,11,3.9,7.736,31.36,39.096,16.961928,16.961928,1.272145,0.848096,0.0,0.0,0.0,2.544289,508.857831,508.857831,0.848096,0.848096,0.848096,9166.626217,0.0,9166.626217
W1_P2,54.0,12,3.2598,8.556,35.84,44.396,19.824675,19.824675,1.486851,0.991234,0.0,0.0,0.0,2.973701,594.740241,594.740241,0.991234,0.991234,0.991234,10543.342376,0.0,10543.342376
W1_P2,54.0,13,2.6898,14.52,37.12,51.64,20.0,20.0,1.5,1.0,0.0,7.4502,0.0,3.0,600.0,600.0,1.0,1.0,1.0,11635.4,2815.43058,8819.96942
W1_P2,54.0,14,3.63,6.708,32.0,38.708,16.90506,16.90506,1.26788,0.845253,0.0,0.0,0.0,2.535759,507.151807,507.151807,0.845253,0.845253,0.845253,9075.000819,0.0,9075.000819
W1_P2,54.0,15,3.8202,11.176,25.6,36.776,15.882313,15.882313,1.191173,0.794116,0.0,0.0,0.0,2.382347,476.469398,476.469398,0.794116,0.794116,0.794116,8721.36066,0.0,8721.36066
W1_P2,54.0,16,3.75,10.108,19.2,29.308,12.317108,12.317108,0.923783,0.615855,0.0,-0.0,0.0,1.847566,369.513253,369.513253,0.615855,0.615855,0.615855,6901.324675,-0.0,6901.324675
W1_P2,54.0,17,3.1398,6.384,9.6,15.984,6.189976,6.189976,0.464248,0.309499,0.0,0.0,0.0,0.928496,185.699277,185.699277,0.309499,0.309499,0.309499,3658.022472,0.0,3658.022472
W1_P2,54.0,18,2.61,6.428,3.2,9.628,3.382169,3.382169,0.253663,0.169108,0.0,-0.0,0.0,0.507325,101.46506,101.46506,0.169108,0.169108,0.169108,2194.249494,-0.0,2194.249494
W1_P2,54.0,19,2.1198,5.736,0.0,5.736,2.0,2.0,0.15,0.1,0.5338,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1789.02112,0.0,1789.02112
W1_P2,54.0,20,1.86,3.752,0.0,3.752,2.0,2.0,0.15,0.1,2.258,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,2874.9192,0.0,2874.9192
W1_P2,54.0,21,1.6302,3.692,0.0,3.692,12.417349,12.417349,0.931301,0.620867,23.7042,0.0,0.0,1.862602,372.520482,372.520482,0.620867,0.620867,0.620867,18057.931032,0.0,18057.931032
W1_P2,54.0,22,1.56,4.88,0.0,4.88,20.0,20.0,1.5,1.0,38.18,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28925.532,0.0,28925.532
W1_P2,54.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P2,45.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P2,45.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P2,45.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,0.0,16571.20672
W1_P2,45.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,0.0,16990.3472
W1_P2,45.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P2,45.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P2,45.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,-0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,-0.0,18216.24128
W1_P2,45.0,7,3.3702,22.804,3.2,26.004,10.907855,10.907855,0.818089,0.545393,0.0,0.0,0.0,1.636178,327.235663,327.235663,0.545393,0.545393,0.545393,6533.200034,0.0,6533.200034
W1_P2,45.0,8,4.0098,17.852,10.88,28.732,2.0,2.0,0.15,0.1,0.0,20.5722,0.0,0.3,60.0,60.0,0.1,0.1,0.1,4483.7,7774.23438,-3290.53438
W1_P2,45.0,9,4.2,14.328,17.92,32.248,13.517108,13.517108,1.013783,0.675855,0.0,0.0,0.0,2.027566,405.513253,405.513253,0.675855,0.675855,0.675855,7680.904675,0.0,7680.904675
W1_P2,45.0,10,4.1202,11.904,24.96,36.864,15.780145,15.780145,1.183511,0.789007,0.0,0.0,0.0,2.367022,473.404337,473.404337,0.789007,0.789007,0.789007,8728.203166,0.0,8728.203166
W1_P2,45.0,11,3.9,7.736,31.36,39.096,13.118265,13.118265,0.98387,0.655913,0.0,7.9756,0.0,1.96774,393.547952,393.547952,0.655913,0.655913,0.655913,8205.134005,3013.97924,5191.154765
W1_P2,45.0,12,3.2598,8.556,35.84,44.396,2.0,2.0,0.15,0.1,0.0,36.9862,0.0,0.3,60.0,60.0,0.1,0.1,0.1,6084.5,13977.08498,-7892.58498
W1_P2,45.0,13,2.6898,14.52,37.12,51.64,20.0,20.0,1.5,1.0,0.0,7.4502,0.0,3.0,600.0,600.0,1.0,1.0,1.0,11635.4,2815.43058,8819.96942
W1_P2,45.0,14,3.63,6.708,32.0,38.708,16.90506,16.90506,1.26788,0.845253,0.0,0.0,0.0,2.535759,507.151807,507.151807,0.845253,0.845253,0.845253,9075.000819,0.0,9075.000819
W1_P2,45.0,15,3.8202,11.176,25.6,36.776,15.882313,15.882313,1.191173,0.794116,0.0,0.0,0.0,2.382347,476.469398,476.469398,0.794116,0.794116,0.794116,8721.36066,0.0,8721.36066
W1_P2,45.0,16,3.75,10.108,19.2,29.308,12.317108,12.317108,0.923783,0.615855,0.0,0.0,0.0,1.847566,369.513253,369.513253,0.615855,0.615855,0.615855,6901.324675,0.0,6901.324675
W1_P2,45.0,17,3.1398,6.384,9.6,15.984,6.189976,6.189976,0.464248,0.309499,0.0,0.0,0.0,0.928496,185.699277,185.699277,0.309499,0.309499,0.309499,3658.022472,0.0,3658.022472
W1_P2,45.0,18,2.61,6.428,3.2,9.628,3.382169,3.382169,0.253663,0.169108,0.0,0.0,0.0,0.507325,101.46506,101.46506,0.169108,0.169108,0.169108,2194.249494,0.0,2194.249494
W1_P2,45.0,19,2.1198,5.736,0.0,5.736,2.0,2.0,0.15,0.1,0.5338,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1789.02112,0.0,1789.02112
W1_P2,45.0,20,1.86,3.752,0.0,3.752,2.0,2.0,0.15,0.1,2.258,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,2874.9192,0.0,2874.9192
W1_P2,45.0,21,1.6302,3.692,0.0,3.692,2.0,2.0,0.15,0.1,2.0882,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,2322.47268,0.0,2322.47268
W1_P2,45.0,22,1.56,4.88,0.0,4.88,2.0,2.0,0.15,0.1,0.83,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1736.442,0.0,1736.442
W1_P2,45.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P2,36.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P2,36.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P2,36.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,-0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,-0.0,16571.20672
W1_P2,36.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,-0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,-0.0,16990.3472
W1_P2,36.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P2,36.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P2,36.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,-0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,-0.0,18216.24128
W1_P2,36.0,7,3.3702,22.804,3.2,26.004,10.907855,10.907855,0.818089,0.545393,0.0,0.0,0.0,1.636178,327.235663,327.235663,0.545393,0.545393,0.545393,6533.200034,0.0,6533.200034
W1_P2,36.0,8,4.0098,17.852,10.88,28.732,2.0,2.0,0.15,0.1,0.0,20.5722,0.0,0.3,60.0,60.0,0.1,0.1,0.1,4483.7,7774.23438,-3290.53438
W1_P2,36.0,9,4.2,14.328,17.92,32.248,13.517108,13.517108,1.013783,0.675855,0.0,0.0,0.0,2.027566,405.513253,405.513253,0.675855,0.675855,0.675855,7680.904675,0.0,7680.904675
W1_P2,36.0,10,4.1202,11.904,24.96,36.864,2.0,2.0,0.15,0.1,0.0,28.5938,0.0,0.3,60.0,60.0,0.1,0.1,0.1,5281.1,10805.59702,-5524.49702
W1_P2,36.0,11,3.9,7.736,31.36,39.096,2.0,2.0,0.15,0.1,0.0,31.046,0.0,0.3,60.0,60.0,0.1,0.1,0.1,5423.9,11732.2834,-6308.3834
W1_P2,36.0,12,3.2598,8.556,35.84,44.396,2.0,2.0,0.15,0.1,0.0,36.9862,0.0,0.3,60.0,60.0,0.1,0.1,0.1,6084.5,13977.08498,-7892.58498
W1_P2,36.0,13,2.6898,14.52,37.12,51.64,2.0,2.0,0.15,0.1,0.0,44.8002,0.0,0.3,60.0,60.0,0.1,0.1,0.1,7132.7,16929.99558,-9797.29558
W1_P2,36.0,14,3.63,6.708,32.0,38.708,16.90506,16.90506,1.26788,0.845253,0.0,0.0,0.0,2.535759,507.151807,507.151807,0.845253,0.845253,0.845253,9075.000819,0.0,9075.000819
W1_P2,36.0,15,3.8202,11.176,25.6,36.776,2.0,2.0,0.15,0.1,0.0,28.8058,0.0,0.3,60.0,60.0,0.1,0.1,0.1,5248.7,10885.71182,-5637.01182
W1_P2,36.0,16,3.75,10.108,19.2,29.308,12.317108,12.317108,0.923783,0.615855,0.0,0.0,0.0,1.847566,369.513253,369.513253,0.615855,0.615855,0.615855,6901.324675,0.0,6901.324675
W1_P2,36.0,17,3.1398,6.384,9.6,15.984,2.970699,2.970699,0.222802,0.148535,0.0,6.68,0.0,0.445605,89.120964,89.120964,0.148535,0.148535,0.148535,2852.720304,2524.372,328.348304
W1_P2,36.0,18,2.61,6.428,3.2,9.628,3.382169,3.382169,0.253663,0.169108,0.0,0.0,0.0,0.507325,101.46506,101.46506,0.169108,0.169108,0.169108,2194.249494,0.0,2194.249494
W1_P2,36.0,19,2.1198,5.736,0.0,5.736,2.0,2.0,0.15,0.1,0.5338,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1789.02112,0.0,1789.02112
W1_P2,36.0,20,1.86,3.752,0.0,3.752,2.0,2.0,0.15,0.1,2.258,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,2874.9192,0.0,2874.9192
W1_P2,36.0,21,1.6302,3.692,0.0,3.692,2.0,2.0,0.15,0.1,2.0882,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,2322.47268,0.0,2322.47268
W1_P2,36.0,22,1.56,4.88,0.0,4.88,2.0,2.0,0.15,0.1,0.83,0.0,0.0,0.3,60.0,60.0,0.1,0.1,0.1,1736.442,0.0,1736.442
W1_P2,36.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P3,72.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P3,72.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P3,72.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,0.0,16571.20672
W1_P3,72.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,0.0,16990.3472
W1_P3,72.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P3,72.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P3,72.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,0.0,18216.24128
W1_P3,72.0,7,3.3702,22.804,1.28,24.084,20.0,20.0,1.5,1.0,20.7862,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,21202.73788,0.0,21202.73788
W1_P3,72.0,8,4.0098,17.852,3.2,21.052,20.0,20.0,1.5,1.0,24.4578,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,22920.46772,0.0,22920.46772
W1_P3,72.0,9,4.2,14.328,5.12,19.448,20.0,20.0,1.5,1.0,26.252,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23712.0648,0.0,23712.0648
W1_P3,72.0,10,4.1202,11.904,7.68,19.584,20.0,20.0,1.5,1.0,26.0362,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28601.64688,0.0,28601.64688
W1_P3,72.0,11,3.9,7.736,11.52,19.256,20.0,20.0,1.5,1.0,26.144,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28523.7456,0.0,28523.7456
W1_P3,72.0,12,3.2598,8.556,14.08,22.636,20.0,20.0,1.5,1.0,22.1238,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,25728.13712,0.0,25728.13712
W1_P3,72.0,13,2.6898,14.52,14.08,28.6,20.0,20.0,1.5,1.0,15.5898,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,21379.85552,0.0,21379.85552
W1_P3,72.0,14,3.63,6.708,11.52,18.228,20.0,20.0,1.5,1.0,26.902,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28977.7648,0.0,28977.7648
W1_P3,72.0,15,3.8202,11.176,7.04,18.216,20.0,20.0,1.5,1.0,27.1042,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23987.29108,0.0,23987.29108
W1_P3,72.0,16,3.75,10.108,5.12,15.228,20.0,20.0,1.5,1.0,30.022,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,25368.9628,0.0,25368.9628
W1_P3,72.0,17,3.1398,6.384,3.2,9.584,20.0,20.0,1.5,1.0,35.0558,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,27637.49292,0.0,27637.49292
W1_P3,72.0,18,2.61,6.428,1.28,7.708,20.0,20.0,1.5,1.0,36.402,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,35329.7648,0.0,35329.7648
W1_P3,72.0,19,2.1198,5.736,0.0,5.736,20.0,20.0,1.5,1.0,37.8838,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,36261.36112,0.0,36261.36112
W1_P3,72.0,20,1.86,3.752,0.0,3.752,20.0,20.0,1.5,1.0,39.608,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,37347.2592,0.0,37347.2592
W1_P3,72.0,21,1.6302,3.692,0.0,3.692,20.0,20.0,1.5,1.0,39.4382,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,29511.56268,0.0,29511.56268
W1_P3,72.0,22,1.56,4.88,0.0,4.88,20.0,20.0,1.5,1.0,38.18,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28925.532,0.0,28925.532
W1_P3,72.0,23,1.4802,3.192,0.0,3.192,20.0,20.0,1.5,1.0,39.7882,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,19105.27968,0.0,19105.27968
W1_P3,63.0,0,1.3698,9.776,0.0,9.776,20.0,20.0,1.5,1.0,33.0938,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17800.71712,0.0,17800.71712
W1_P3,63.0,1,1.0998,10.904,0.0,10.904,20.0,20.0,1.5,1.0,31.6958,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,17491.24192,0.0,17491.24192
W1_P3,63.0,2,0.7998,15.152,0.0,15.152,20.0,20.0,1.5,1.0,27.1478,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16571.20672,0.0,16571.20672
W1_P3,63.0,3,0.99,13.312,0.0,13.312,20.0,20.0,1.5,1.0,29.178,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16990.3472,0.0,16990.3472
W1_P3,63.0,4,1.1802,15.072,0.0,15.072,20.0,20.0,1.5,1.0,27.6082,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16716.84768,0.0,16716.84768
W1_P3,63.0,5,1.6302,18.724,0.0,18.724,20.0,20.0,1.5,1.0,24.4062,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,16168.28288,0.0,16168.28288
W1_P3,63.0,6,2.5002,9.628,0.0,9.628,20.0,20.0,1.5,1.0,34.3722,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,18216.24128,0.0,18216.24128
W1_P3,63.0,7,3.3702,22.804,1.28,24.084,20.0,20.0,1.5,1.0,20.7862,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,21202.73788,0.0,21202.73788
W1_P3,63.0,8,4.0098,17.852,3.2,21.052,20.0,20.0,1.5,1.0,24.4578,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,22920.46772,0.0,22920.46772
W1_P3,63.0,9,4.2,14.328,5.12,19.448,20.0,20.0,1.5,1.0,26.252,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,23712.0648,0.0,23712.0648
W1_P3,63.0,10,4.1202,11.904,7.68,19.584,7.452434,7.452434,0.558933,0.372622,0.0,0.0,0.0,1.117865,223.573012,223.573012,0.372622,0.372622,0.372622,4571.426299,0.0,4571.426299
W1_P3,63.0,11,3.9,7.736,11.52,19.256,20.0,20.0,1.5,1.0,26.144,0.0,0.0,3.0,600.0,600.0,1.0,1.0,1.0,28523.7456,0.0,28523.7456
